Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,Dataset,Type,Path,Group,SourceFile,State,Direction,GeneSetVersion,NOM_p_val,FDR_q_val,FWER_p_val,Tag_percent,Gene_percent,StrategyRaw,StrategyCategory,Strategy,ComparisonType,PositiveReversal
prerank,Myeloid_Treg_SUPPRESS_hybrid,0.6786400471634241,2.06611617382189,0,0,0,36/64,16.77%,LILRB2;SPP1;ENTPD1;CCR8;TNFAIP8L2;LYZ;CD14;S100A9;DAPP1;CCL3;SERPINA1;TMEM176A;CXCL8;IL32;IL1B;HCK;PIK3AP1;TNFAIP8;RBM47;RFTN1;PLEK;LAPTM5;AIF1;IL2RA;GZMB;TAGAP;LCP1;IL15RA;FAM107B;FCGR3A;SRGN;PTPRC;LST1;CSF2RB;CD3D;ITGB2,GSE148476_CLL_anti-PD-1+Avadomide_CD3+T-Cells,Compound,/ICBcomb_image/GSEAimages/Myeloid_Treg_SUPPRESS_hybrid202605031166/Compound/DrugControl/GSE148476_CLL_anti-PD-1+Avadomide_CD3+T-Cells.png,Drug vs. Control,ICBcomb_Myeloid_Treg_SUPPRESS_hybrid_results.csv,myeloid–Treg immunosuppressive,SUPPRESS,hybrid,0,0,0,36,16.77,prerank,Avadomide/IMiD + ICB,Avadomide/IMiD + ICB,Compound,TRUE
prerank,Myeloid_Treg_SUPPRESS_hybrid,0.6786400471634241,2.06611617382189,0,0,0,36/64,16.77%,LILRB2;SPP1;ENTPD1;CCR8;TNFAIP8L2;LYZ;CD14;S100A9;DAPP1;CCL3;SERPINA1;TMEM176A;CXCL8;IL32;IL1B;HCK;PIK3AP1;TNFAIP8;RBM47;RFTN1;PLEK;LAPTM5;AIF1;IL2RA;GZMB;TAGAP;LCP1;IL15RA;FAM107B;FCGR3A;SRGN;PTPRC;LST1;CSF2RB;CD3D;ITGB2,GSE148476_CLL_anti-PD-L1+Avadomide_CD3+T-Cells,Compound,/ICBcomb_image/GSEAimages/Myeloid_Treg_SUPPRESS_hybrid202605031166/Compound/DrugControl/GSE148476_CLL_anti-PD-L1+Avadomide_CD3+T-Cells.png,Drug vs. Control,ICBcomb_Myeloid_Treg_SUPPRESS_hybrid_results.csv,myeloid–Treg immunosuppressive,SUPPRESS,hybrid,0,0,0,36,16.77,prerank,Avadomide/IMiD + ICB,Avadomide/IMiD + ICB,Compound,TRUE
prerank,Tumor_dedifferentiation_SUPPRESS_hybrid,0.520073326829494,1.65565535186319,0.00567107750472589,0.00567107750472589,0.003,20/60,7.71%,VCAN;INHBA;SERPINE1;NHS;C1R;COL5A1;WNT5A;MYOF;COL5A2;SOCS3;COL6A1;PLAUR;ADAM19;CALHM2;OSMR;COL6A3;SH2B3;UNC5B;ITGA5;ECE1,GSE148476_CLL_anti-PD-1+Avadomide_CD3+T-Cells,Compound,/ICBcomb_image/GSEAimages/Tumor_dedifferentiation_SUPPRESS_hybrid202605032450/Compound/CombinationControl/GSE148476_CLL_anti-PD-1+Avadomide_CD3+T-Cells.png,Combination vs. Control,ICBcomb_Tumor_dedifferentiation_SUPPRESS_hybrid_results.csv,tumor-dedifferentiation/stromal-remodeling,SUPPRESS,hybrid,0.005671077504725889,0.005671077504725889,0.003,20,7.71,prerank,Avadomide/IMiD + ICB,Avadomide/IMiD + ICB,Compound,TRUE
prerank,Tumor_dedifferentiation_SUPPRESS_hybrid,-0.5905268431512749,-1.78323022626363,0.00161290322580645,0.00161290322580645,0.00161290322580645,24/54,11.63%,MMP9;MMP2;COL3A1;ANPEP;SERPINE1;COL5A1;AXL;THBS1;COL1A2;ADAM12;ITGA5;COL5A2;LTBP2;CLMP;FAM20C;TIMP1;PLAUR;LOXL2;PODXL;FN1;IFNGR2;NHS;TP53I11;COL6A1,GSE157893_HCC_anti-PD-1+IL-15_CD8+T-Cells,Compound,/ICBcomb_image/GSEAimages/Tumor_dedifferentiation_SUPPRESS_hybrid202605032450/Compound/CombinationControl/GSE157893_HCC_anti-PD-1+IL-15_CD8+T-Cells.png,Combination vs. Control,ICBcomb_Tumor_dedifferentiation_SUPPRESS_hybrid_results.csv,tumor-dedifferentiation/stromal-remodeling,SUPPRESS,hybrid,0.00161290322580645,0.00161290322580645,0.00161290322580645,24,11.629999999999999,prerank,Cytokine/IL-15 + ICB,Cytokine/IL-15 + ICB,Compound,FALSE
prerank,Tumor_dedifferentiation_SUPPRESS_hybrid,0.560497811072358,1.6287408999916102,0.00520156046814044,0.00520156046814044,0.004,21/57,11.72%,SERPINE1;VCAN;INHBA;C1R;NHS;COL5A1;PLAUR;MYOF;COL5A2;UNC5B;SOCS3;COL6A1;CALHM2;ADAM19;TIMP1;ITGA5;TPBG;PRRX2;NGFR;SH2B3;ECE1,GSE148476_CLL_anti-PD-L1+Avadomide_CD3+T-Cells,Compound,/ICBcomb_image/GSEAimages/Tumor_dedifferentiation_SUPPRESS_hybrid202605032450/Compound/CombinationControl/GSE148476_CLL_anti-PD-L1+Avadomide_CD3+T-Cells.png,Combination vs. Control,ICBcomb_Tumor_dedifferentiation_SUPPRESS_hybrid_results.csv,tumor-dedifferentiation/stromal-remodeling,SUPPRESS,hybrid,0.005201560468140439,0.005201560468140439,0.004,21,11.719999999999999,prerank,Avadomide/IMiD + ICB,Avadomide/IMiD + ICB,Compound,TRUE
prerank,Tumor_dedifferentiation_SUPPRESS_hybrid,0.593665597192852,1.7292270455352299,0.00133689839572192,0.00133689839572192,0.001,21/57,10.45%,SERPINE1;VCAN;INHBA;C1R;NHS;UNC5B;TPBG;PLAUR;OSMR;MMP9;ITGA5;WNT5A;SOCS3;ECE1;CALHM2;COL6A1;ADAM19;AXL;MYOF;SH2B3;COL6A3,GSE148476_CLL_anti-PD-1+Avadomide_CD3+T-Cells,Compound,/ICBcomb_image/GSEAimages/Tumor_dedifferentiation_SUPPRESS_hybrid202605032450/Compound/CombinationICB/GSE148476_CLL_anti-PD-1+Avadomide_CD3+T-Cells.png,Combination vs. ICB,ICBcomb_Tumor_dedifferentiation_SUPPRESS_hybrid_results.csv,tumor-dedifferentiation/stromal-remodeling,SUPPRESS,hybrid,0.00133689839572192,0.00133689839572192,0.001,21,10.450000000000001,prerank,Avadomide/IMiD + ICB,Avadomide/IMiD + ICB,Compound,TRUE
prerank,Tumor_dedifferentiation_SUPPRESS_hybrid,0.591995778760195,1.71575254455924,0,0,0,26/56,14.20%,SERPINE1;VCAN;INHBA;C1R;NHS;WNT5A;PLAUR;MMP9;COL6A1;SOCS3;COL5A1;CALHM2;ECE1;NGFR;COL5A2;ADAM19;PXDN;SH2B3;PLAU;TIMP1;MMP2;UNC5B;MYOF;CSRNP1;ITGA5;ANPEP,GSE148476_CLL_anti-PD-L1+Avadomide_CD3+T-Cells,Compound,/ICBcomb_image/GSEAimages/Tumor_dedifferentiation_SUPPRESS_hybrid202605032450/Compound/CombinationICB/GSE148476_CLL_anti-PD-L1+Avadomide_CD3+T-Cells.png,Combination vs. ICB,ICBcomb_Tumor_dedifferentiation_SUPPRESS_hybrid_results.csv,tumor-dedifferentiation/stromal-remodeling,SUPPRESS,hybrid,0,0,0,26,14.2,prerank,Avadomide/IMiD + ICB,Avadomide/IMiD + ICB,Compound,TRUE
prerank,Tumor_dedifferentiation_SUPPRESS_hybrid,0.36291870225550904,1.20875552735452,0.12154696132596685,0.12154696132596685,0.022,20/56,11.93%,NHS;COL6A3;OSMR;TNC;INHBA;SERPINE1;WNT5A;PXDN;CLMP;VDR;C1R;ADAM12;SOCS3;COL6A1;SH2B3;FOSL2;ECE1;CALHM2;VCAN;ADAM19,GSE148476_CLL_anti-PD-1+Avadomide_CD3+T-Cells,Compound,/ICBcomb_image/GSEAimages/Tumor_dedifferentiation_SUPPRESS_hybrid202605032450/Compound/CombinationDrug/GSE148476_CLL_anti-PD-1+Avadomide_CD3+T-Cells.png,Combination vs. Drug,ICBcomb_Tumor_dedifferentiation_SUPPRESS_hybrid_results.csv,tumor-dedifferentiation/stromal-remodeling,SUPPRESS,hybrid,0.121546961325967,0.121546961325967,0.022,20,11.93,prerank,Avadomide/IMiD + ICB,Avadomide/IMiD + ICB,Compound,TRUE
prerank,Tumor_dedifferentiation_SUPPRESS_hybrid,0.333391560053619,1.0122329204736102,0.4435483870967742,0.4435483870967742,0.275,15/55,13.09%,WNT5A;SERPINE1;PXDN;TNC;COL5A1;PLAU;NGFR;C1R;INHBA;VDR;NHS;TGFB3;COL5A2;ANPEP;VIM,GSE148476_CLL_anti-PD-L1+Avadomide_CD3+T-Cells,Compound,/ICBcomb_image/GSEAimages/Tumor_dedifferentiation_SUPPRESS_hybrid202605032450/Compound/CombinationDrug/GSE148476_CLL_anti-PD-L1+Avadomide_CD3+T-Cells.png,Combination vs. Drug,ICBcomb_Tumor_dedifferentiation_SUPPRESS_hybrid_results.csv,tumor-dedifferentiation/stromal-remodeling,SUPPRESS,hybrid,0.443548387096774,0.443548387096774,0.275,15,13.09,prerank,Avadomide/IMiD + ICB,Avadomide/IMiD + ICB,Compound,TRUE
prerank,Tumor_dedifferentiation_SUPPRESS_hybrid,-0.34640319183084606,-1.03721926095611,0.420863309352518,0.420863309352518,0.420863309352518,11/61,9.17%,MRC2;UNC5B;SERPINE1;TPBG;ANPEP;NGFR;COLEC12;MMP9;MMP2;COL1A1;COL12A1,GSE148476_CLL_anti-PD-1+Avadomide_CD3+T-Cells,Compound,/ICBcomb_image/GSEAimages/Tumor_dedifferentiation_SUPPRESS_hybrid202605032450/Compound/ICBControl/GSE148476_CLL_anti-PD-1+Avadomide_CD3+T-Cells.png,ICB vs. Control,ICBcomb_Tumor_dedifferentiation_SUPPRESS_hybrid_results.csv,tumor-dedifferentiation/stromal-remodeling,SUPPRESS,hybrid,0.4208633093525181,0.4208633093525181,0.4208633093525181,11,9.17,prerank,Avadomide/IMiD + ICB,Avadomide/IMiD + ICB,Compound,FALSE
prerank,Tumor_dedifferentiation_SUPPRESS_hybrid,0.4458556846348731,1.4139017920323993,0.06351791530944625,0.06351791530944625,0.039,17/58,12.14%,COL5A1;NHS;VCAN;MYOF;COL5A2;AXL;FN1;C1R;NID2;INHBA;ADAM12;UNC5B;TPBG;COL6A2;PLAUR;FBN1;THBS1,GSE148476_CLL_anti-PD-L1+Avadomide_CD3+T-Cells,Compound,/ICBcomb_image/GSEAimages/Tumor_dedifferentiation_SUPPRESS_hybrid202605032450/Compound/ICBControl/GSE148476_CLL_anti-PD-L1+Avadomide_CD3+T-Cells.png,ICB vs. Control,ICBcomb_Tumor_dedifferentiation_SUPPRESS_hybrid_results.csv,tumor-dedifferentiation/stromal-remodeling,SUPPRESS,hybrid,0.06351791530944627,0.06351791530944627,0.039,17,12.139999999999999,prerank,Avadomide/IMiD + ICB,Avadomide/IMiD + ICB,Compound,TRUE
prerank,Tumor_dedifferentiation_SUPPRESS_hybrid,0.645705797096768,1.7961455210629302,0,0,0,24/66,10.08%,NGFR;ANO1;COL12A1;PODXL;COLEC12;EGFR;NHS;COL5A1;MRC2;MMP9;SERPINE1;TNC;FNDC1;OLFML2B;PXDN;LOXL2;INHBA;ADAM19;GPC6;CSRNP1;FN1;LUM;UNC5B;NGEF,E-MTAB-11058_UM_anti-PD-1+Entinostat_92-1-Cell-Line,Compound,/ICBcomb_image/GSEAimages/Tumor_dedifferentiation_SUPPRESS_hybrid202605032450/Compound/DrugControl/E-MTAB-11058_UM_anti-PD-1+Entinostat_92-1-Cell-Line.png,Drug vs. Control,ICBcomb_Tumor_dedifferentiation_SUPPRESS_hybrid_results.csv,tumor-dedifferentiation/stromal-remodeling,SUPPRESS,hybrid,0,0,0,24,10.08,prerank,Epigenetic therapy + ICB,Epigenetic therapy + ICB,Compound,TRUE
prerank,Tumor_dedifferentiation_SUPPRESS_hybrid,0.6647393431278009,1.8212523181354,0,0,0,40/73,15.41%,COL1A2;FST;THY1;COL6A3;TNC;NHS;EGFR;NGFR;INHBA;PXDN;LPAR1;COL5A1;MMP9;ADAMTS12;MMP2;OLFML2B;CLMP;FNDC1;COL3A1;COLEC12;COL12A1;COL5A2;TGFBI;SOX9;ADAM19;NID2;COL1A1;LUM;DCN;FN1;CSRNP1;RUNX1;GALNT10;UNC5B;TPBG;NGEF;MRC2;COL15A1;THBS1;VCAN,E-MTAB-11058_UM_anti-PD-1+Entinostat_MP41-Cell-Line,Compound,/ICBcomb_image/GSEAimages/Tumor_dedifferentiation_SUPPRESS_hybrid202605032450/Compound/DrugControl/E-MTAB-11058_UM_anti-PD-1+Entinostat_MP41-Cell-Line.png,Drug vs. Control,ICBcomb_Tumor_dedifferentiation_SUPPRESS_hybrid_results.csv,tumor-dedifferentiation/stromal-remodeling,SUPPRESS,hybrid,0,0,0,40,15.41,prerank,Epigenetic therapy + ICB,Epigenetic therapy + ICB,Compound,TRUE
prerank,Tumor_dedifferentiation_SUPPRESS_hybrid,0.575737170072151,1.43010483732372,0.0134575569358178,0.0134575569358178,0.013,36/69,26.98%,ANPEP;NHS;MMP2;MMP9;COL6A3;TNC;NID2;COL1A1;COL5A1;PODXL;NGFR;ANO1;TGFBI;COLEC12;OSMR;COL12A1;SOCS3;INHBA;UNC5B;MRC2;NGEF;CDH11;ECE1;COL6A2;GALNT10;CSRNP1;C1R;RUNX1;ADAM19;VCAN;SOX9;GPC6;TP53I11;BICC1;LTBP2;PRRX2,E-MTAB-11058_UM_anti-PD-1+Entinostat_UM22-Cell-Line,Compound,/ICBcomb_image/GSEAimages/Tumor_dedifferentiation_SUPPRESS_hybrid202605032450/Compound/DrugControl/E-MTAB-11058_UM_anti-PD-1+Entinostat_UM22-Cell-Line.png,Drug vs. Control,ICBcomb_Tumor_dedifferentiation_SUPPRESS_hybrid_results.csv,tumor-dedifferentiation/stromal-remodeling,SUPPRESS,hybrid,0.013457556935817802,0.013457556935817802,0.013000000000000001,36,26.979999999999997,prerank,Epigenetic therapy + ICB,Epigenetic therapy + ICB,Compound,TRUE
prerank,Tumor_dedifferentiation_SUPPRESS_hybrid,0.4789507792360281,1.23522283072629,0.20232896652110627,0.20232896652110627,0.139,6/20,12.15%,FN1;LTBP2;FOSL2;LOXL2;RASA4B;CSRNP1,GSE141444_Lymphoma_anti-PD-1+Ascorbic-Acid_Ly1-Cell-Line,Compound,/ICBcomb_image/GSEAimages/Tumor_dedifferentiation_SUPPRESS_hybrid202605032450/Compound/DrugControl/GSE141444_Lymphoma_anti-PD-1+Ascorbic-Acid_Ly1-Cell-Line.png,Drug vs. Control,ICBcomb_Tumor_dedifferentiation_SUPPRESS_hybrid_results.csv,tumor-dedifferentiation/stromal-remodeling,SUPPRESS,hybrid,0.20232896652110602,0.20232896652110602,0.139,6,12.15,prerank,Ascorbic acid + ICB,Ascorbic acid + ICB,Compound,TRUE
prerank,Tumor_dedifferentiation_SUPPRESS_hybrid,0.5970200546883871,1.7430511868943,0,0,0,20/55,9.99%,VCAN;SERPINE1;INHBA;C1R;NHS;MYOF;UNC5B;COL5A1;TPBG;PLAUR;COL5A2;AXL;ADAM19;SOCS3;CALHM2;ITGA5;COL6A1;FN1;SH2B3;ECE1,GSE148476_CLL_anti-PD-1+Avadomide_CD3+T-Cells,Compound,/ICBcomb_image/GSEAimages/Tumor_dedifferentiation_SUPPRESS_hybrid202605032450/Compound/DrugControl/GSE148476_CLL_anti-PD-1+Avadomide_CD3+T-Cells.png,Drug vs. Control,ICBcomb_Tumor_dedifferentiation_SUPPRESS_hybrid_results.csv,tumor-dedifferentiation/stromal-remodeling,SUPPRESS,hybrid,0,0,0,20,9.99,prerank,Avadomide/IMiD + ICB,Avadomide/IMiD + ICB,Compound,TRUE
prerank,Tumor_dedifferentiation_SUPPRESS_hybrid,0.5970200546883871,1.7430511868943,0,0,0,20/55,9.99%,VCAN;SERPINE1;INHBA;C1R;NHS;MYOF;UNC5B;COL5A1;TPBG;PLAUR;COL5A2;AXL;ADAM19;SOCS3;CALHM2;ITGA5;COL6A1;FN1;SH2B3;ECE1,GSE148476_CLL_anti-PD-L1+Avadomide_CD3+T-Cells,Compound,/ICBcomb_image/GSEAimages/Tumor_dedifferentiation_SUPPRESS_hybrid202605032450/Compound/DrugControl/GSE148476_CLL_anti-PD-L1+Avadomide_CD3+T-Cells.png,Drug vs. Control,ICBcomb_Tumor_dedifferentiation_SUPPRESS_hybrid_results.csv,tumor-dedifferentiation/stromal-remodeling,SUPPRESS,hybrid,0,0,0,20,9.99,prerank,Avadomide/IMiD + ICB,Avadomide/IMiD + ICB,Compound,TRUE
