"gene","spearman_rho","p_value","fdr"
"PRPF39",-0.0541811846689896,0.736533627699616,0.879648202840586
"GLYATL2",-0.0543396850383948,0.73579055873316,0.878928622725124
"FBXL12",-0.0543554006968641,0.735716894748607,0.87889659482832
"F2RL2",-0.0543577682470404,0.735705797536263,0.87889659482832
"UBQLN3",-0.0544706557521211,0.735176731283109,0.87841912752483
"ANGPTL6",-0.0545256905908008,0.734918845025015,0.87816692871038
"CRK",-0.0548780487804878,0.73326842095006,0.876529810017344
"LRRC75A",-0.0548780487804878,0.73326842095006,0.876529810017344
"KCNIP1",-0.0550123893701962,0.732639489274139,0.876054234799105
"LY6G5B",-0.0550522648083624,0.732452840778766,0.875945610108943
"PAM16",-0.0550522648083624,0.732452840778766,0.875945610108943
"C6orf118",-0.0550656877298086,0.732390014341732,0.875945610108943
"KRTAP3-2",-0.0551473098608432,0.732008016317362,0.875692773298731
"TARSL2",-0.0552264808362369,0.731637550857716,0.875305409218106
"SYT16",-0.0552501109796043,0.731526989759253,0.875305409218106
"NDUFA13",-0.0554006968641115,0.730822552007246,0.874609266545705
"ARX",-0.0554910390926086,0.730400037500293,0.874326737506732
"DGKH",-0.0555749128919861,0.730007845046793,0.873913029051231
"SKA2",-0.0555749128919861,0.730007845046793,0.873913029051231
"OCM",-0.0556060836581418,0.729862108363613,0.873850095148903
"ADAM29",-0.0556672157812433,0.729576316730395,0.87356367687148
"NFIA",-0.0557491289198606,0.729193430794891,0.873160958016173
"PPP1CC",-0.0557491289198606,0.729193430794891,0.873160958016173
"OR2A14",-0.0558239639695652,0.72884368663381,0.87290932245187
"FBXO46",-0.0559233449477352,0.728379310069173,0.872408854398392
"PKIB",-0.0559233449477352,0.728379310069173,0.872408854398392
"KRTAP7-1",-0.0559405004138779,0.728299157573388,0.872408854398392
"HAUS1",-0.0560975609756098,0.727565483686363,0.871823756529702
"NHLRC1",-0.0560975609756098,0.727565483686363,0.871823756529702
"SERINC1",-0.0560975609756098,0.727565483686363,0.871823756529702
"DBR1",-0.0562717770034843,0.72675195246228,0.871182815275091
"ENTHD1",-0.0563913576176114,0.726193721798008,0.870713465979757
"ASL",-0.0564459930313589,0.725938717211827,0.870541737273967
"ZNF92",-0.0564459930313589,0.725938717211827,0.870541737273967
"RNF128",-0.0564952263534367,0.725708951276553,0.87048879193023
"ENY2",-0.0566202090592335,0.725125778749,0.86990052334543
"PMFBP1",-0.0566695943360091,0.724895387975093,0.869679750769044
"ABCG2",-0.056794425087108,0.724313137886874,0.869092372625039
"C8orf59",-0.056794425087108,0.724313137886874,0.869092372625039
"LPL",-0.056794425087108,0.724313137886874,0.869092372625039
"RAPH1",-0.056794425087108,0.724313137886874,0.869092372625039
"UBE2G1",-0.056794425087108,0.724313137886874,0.869092372625039
"SLAMF9",-0.0568878775578329,0.723877346284044,0.869011339372298
"MRPL51",-0.0569686411149826,0.723500795437609,0.8688401140525
"NIT1",-0.0569686411149826,0.723500795437609,0.8688401140525
"TRIM58",-0.057160722660612,0.722605495693272,0.868254022207843
"LYG2",-0.0572907883549026,0.721999461397129,0.867592588325459
"UGGT1",-0.0573170731707317,0.721877009021699,0.867501012955673
"ZNF493",-0.0573170731707317,0.721877009021699,0.867501012955673
"LRRC52",-0.0573928820487118,0.721523878577015,0.867298887493671
"MC3R",-0.0574610250187693,0.721206505885058,0.867084076389015
"REG3A",-0.0575155992413702,0.72095236226194,0.866889645770895
"SLFNL1",-0.0576405916978701,0.720370403548602,0.866300942378885
"ANTXRL",-0.0578539262957312,0.719377487839701,0.865439767484445
"MBOAT7",-0.05801393728223,0.718633052776817,0.86465508543649
"RPL31",-0.05801393728223,0.718633052776817,0.86465508543649
"SAMD14",-0.0580164641867451,0.718621298662787,0.86465508543649
"ATAD3C",-0.0580709092772999,0.718368058176462,0.864613525172094
"ATP4A",-0.0581631165842353,0.717939242076124,0.864152854803081
"GLIS1",-0.0581631165842353,0.717939242076124,0.864152854803081
"MAN2B2",-0.0581881533101045,0.717822821880469,0.864123616483072
"GALNT13",-0.0582528155655421,0.717522173026618,0.863928013081279
"TPBGL",-0.0582777996110097,0.717406020309207,0.863843605814263
"PCDH20",-0.0584865191541418,0.716435912912198,0.862952439342489
"HELLS",-0.0585365853658537,0.716203275522026,0.862727621236608
"PIH1D1",-0.0585365853658537,0.716203275522026,0.862727621236608
"TFB1M",-0.0585365853658537,0.716203275522026,0.862727621236608
"CDCA3",-0.0587108013937282,0.715393961666583,0.861918775009855
"PACS2",-0.0587108013937282,0.715393961666583,0.861918775009855
"CD164L2",-0.0587221945750723,0.715341045777086,0.861918775009855
"TCEAL5",-0.0587387942678376,0.715263950479761,0.861918775009855
"CNTN5",-0.0588284768143224,0.714847478855382,0.861758489547465
"CLCA4",-0.0588689074588142,0.714659751978755,0.861642926111541
"ZNF224",-0.0588850174216028,0.714584955096523,0.861608122680015
"ZNF592",-0.0588850174216028,0.714584955096523,0.861608122680015
"SLC6A9",-0.0588875822676271,0.714573047026189,0.861608122680015
"PDLIM4",-0.0590592334494774,0.713776256612812,0.860854365295084
"PITPNB",-0.0590592334494774,0.713776256612812,0.860854365295084
"SLC27A5",-0.0590592334494774,0.713776256612812,0.860854365295084
"MAGEA11",-0.0591966176630666,0.713138746601891,0.860528093882985
"CPNE7",-0.0592038095126874,0.713105379243958,0.860528093882985
"PLLP",-0.0593257254625053,0.712539817426798,0.860373280378128
"ERFE",-0.0593633823390369,0.712365159799759,0.860314043177987
"RBMS3",-0.0594076655052265,0.712159787103563,0.860176772022132
"HIST1H2BH",-0.0594335568402998,0.712039719767517,0.860176772022132
"OR2A1",-0.0595557011861751,0.711473385526016,0.859679822163126
"CGGBP1",-0.0595818815331011,0.711352017675211,0.859588540296914
"DYRK1B",-0.0595818815331011,0.711352017675211,0.859588540296914
"LRRC19",-0.0597322714357246,0.710654970681802,0.859133633757809
"ADK",-0.0597560975609756,0.710544559527578,0.85905551638166
"GPC4",-0.0597560975609756,0.710544559527578,0.85905551638166
"MRPS9",-0.0597560975609756,0.710544559527578,0.85905551638166
"GSTA1",-0.0598089504146008,0.710299658268313,0.859036251012525
"PAPPA2",-0.0598392513577397,0.710159267475223,0.858977219586544
"BCAR1",-0.0599303135888502,0.709737413456869,0.858522320030784
"CCR10",-0.0599852171505972,0.709483109042039,0.858380757337607
"SOWAHB",-0.0600198902901031,0.709322524689508,0.858297183812841
"CCL27",-0.0602454565994961,0.708278145489448,0.857365279166068
"DENND5A",-0.0602787456445993,0.708124060726252,0.857234076869112
"NR2C2",-0.0602787456445993,0.708124060726252,0.857234076869112
"SEL1L",-0.0602787456445993,0.708124060726252,0.857234076869112
"PPP1R36",-0.0604263070542473,0.707441182614527,0.856739131353513
"ANKS3",-0.0604529616724739,0.707317855653955,0.856645080651594
"RPS11",-0.0604529616724739,0.707317855653955,0.856645080651594
"SLC25A12",-0.0604529616724739,0.707317855653955,0.856645080651594
"RTN4RL1",-0.0606028630217163,0.70662442189982,0.856136894039832
"MEF2D",-0.0606271777003484,0.706511965833798,0.856055933799007
"TGFB1I1",-0.0606271777003484,0.706511965833798,0.856055933799007
"YY1",-0.0606271777003484,0.706511965833798,0.856055933799007
"MAJIN",-0.0607689339339301,0.705856461941248,0.855571475565293
"MCM9",-0.060801393728223,0.705706392057171,0.855466637066266
"MMS19",-0.060801393728223,0.705706392057171,0.855466637066266
"NUP85",-0.060801393728223,0.705706392057171,0.855466637066266
"RPL18",-0.060801393728223,0.705706392057171,0.855466637066266
"TPD52",-0.060801393728223,0.705706392057171,0.855466637066266
"EYA1",-0.0609118950852147,0.705195598666083,0.85527308768534
"FRMD1",-0.060955855623398,0.704992426218967,0.855098469122048
"LYPD6B",-0.0610011379753695,0.70478316588347,0.855010503059433
"CLEC2A",-0.0611385306199705,0.704148373781033,0.854295650223671
"ALKBH7",-0.0611498257839721,0.704096195795217,0.854287596980951
"ATN1",-0.0611498257839721,0.704096195795217,0.854287596980951
"MYO18A",-0.0611498257839721,0.704096195795217,0.854287596980951
"ZFR2",-0.0611845771860138,0.703935670162837,0.854287596980951
"GHDC",-0.0613240418118467,0.703291574887813,0.853587386990197
"KYAT3",-0.0613240418118467,0.703291574887813,0.853587386990197
"MARVELD1",-0.0613240418118467,0.703291574887813,0.853587386990197
"PPP1R15A",-0.0613240418118467,0.703291574887813,0.853587386990197
"RHOB",-0.0613240418118467,0.703291574887813,0.853587386990197
"SPATA7",-0.0613240418118467,0.703291574887813,0.853587386990197
"BPIFA2",-0.0613416521779765,0.703210258739586,0.853587386990197
"ATRX",-0.0614982578397213,0.702487273179779,0.85325489140611
"CHMP2B",-0.0614982578397213,0.702487273179779,0.85325489140611
"CFAP52",-0.0615755238937022,0.702130662003365,0.853006222946773
"EVX1",-0.0615755238937022,0.702130662003365,0.853006222946773
"CCDC154",-0.0616085934713756,0.701978053025083,0.852985620840829
"MTRNR2L1",-0.0616488045958072,0.701792502904556,0.852871570483711
"DUSP16",-0.0616724738675958,0.701683291457635,0.852794095526646
"GCLC",-0.0616724738675958,0.701683291457635,0.852794095526646
"C22orf15",-0.0617690156497315,0.701237903202476,0.852528958274481
"PNLIPRP3",-0.061802659308621,0.701082713880531,0.852395529825969
"HIST1H2BJ",-0.0618466898954704,0.700879630506918,0.85220384940882
"LRSAM1",-0.0618466898954704,0.700879630506918,0.85220384940882
"ACP7",-0.0619294517694739,0.700497961448983,0.851905430069464
"PIWIL1",-0.0619540993411462,0.700384309433431,0.851822436505559
"CD2AP",-0.062020905923345,0.700076291112184,0.851503024377453
"NUP88",-0.062020905923345,0.700076291112184,0.851503024377453
"TMBIM4",-0.062020905923345,0.700076291112184,0.851503024377453
"TPRG1L",-0.062020905923345,0.700076291112184,0.851503024377453
"FRY",-0.0620236073588025,0.700063836874974,0.851503024377453
"C11orf86",-0.0620655632886826,0.699870420364422,0.851503024377453
"TMSB15A",-0.0621107191668907,0.699662273018367,0.851385870495041
"SCGB2B2",-0.0621809604657402,0.699338536790714,0.851102349270598
"CDC25B",-0.0621951219512195,0.699273274057001,0.85107813845684
"ZFYVE26",-0.0621951219512195,0.699273274057001,0.85107813845684
"TF",-0.0622059601706886,0.699223327926175,0.85107813845684
"NKX1-2",-0.062364365820371,0.698493484675665,0.850428281607458
"SRXN1",-0.0623802065577213,0.698420514273848,0.850428281607458
"SEL1L2",-0.0624164433660801,0.698253599384734,0.850388837944441
"PLIN4",-0.0624553522843888,0.698074391767974,0.850225783351216
"GOLGA6D",-0.0624990418417119,0.697873184649957,0.850091108496658
"ST3GAL2",-0.0625435540069686,0.697668210094631,0.849896613622001
"ACTC1",-0.062595001094629,0.697431327246341,0.849828792972661
"NHLH2",-0.0626498173801092,0.697178962450674,0.849631660924589
"SIRT6",-0.0627177700348432,0.696866164749637,0.849356779160744
"TAOK3",-0.0627177700348432,0.696866164749637,0.849356779160744
"GAGE2A",-0.0627701364213389,0.696625147088628,0.849177408163986
"RASEF",-0.0628322499733961,0.696339305998009,0.848884133169785
"SLC25A41",-0.0628787873910141,0.696125172055773,0.848678241541188
"PFKFB4",-0.0628919860627178,0.696064444868579,0.848659360541379
"SFPQ",-0.0628919860627178,0.696064444868579,0.848659360541379
"CYP2D7",-0.0629846349308667,0.695638219458031,0.848368110066622
"YTHDF1",-0.0630662020905924,0.695263051230065,0.848123265575809
"CFAP126",-0.0631857361921565,0.694713383541277,0.847618104835825
"SFXN3",-0.0632404181184669,0.69446198461171,0.847366486882469
"RMDN2",-0.0632431726720374,0.694449321467614,0.847366486882469
"DNASE1L2",-0.0633460092325438,0.693976623241891,0.847104859148532
"GALNT7",-0.0634146341463415,0.693661245790126,0.846774992501918
"HACD2",-0.0634146341463415,0.693661245790126,0.846774992501918
"ZRANB1",-0.0634146341463415,0.693661245790126,0.846774992501918
"CHRND",-0.0634655384004574,0.693427339572941,0.846764969603489
"GJD4",-0.0634655384004574,0.693427339572941,0.846764969603489
"YDJC",-0.063588850174216,0.692860835540922,0.846183360280739
"GCM1",-0.0636841234112999,0.692423255737278,0.84581414692815
"IFT52",-0.0637630662020906,0.692060754638704,0.845426393349013
"SMIM1",-0.0638077879197857,0.691855424960611,0.845285653043903
"C8orf22",-0.0638493297827365,0.691664714368242,0.845152746615299
"TAS2R43",-0.0640508115706011,0.69074001755487,0.844307811905376
"TCTN3",-0.0641114982578397,0.690461583968609,0.844077474986453
"NSF",-0.0642857142857143,0.689662495744899,0.8432305422412
"SKAP2",-0.0642857142857143,0.689662495744899,0.8432305422412
"TICAM1",-0.0642857142857143,0.689662495744899,0.8432305422412
"GNB1L",-0.0644445456613938,0.6889342630038,0.842643762015054
"VSTM2L",-0.0644492257830073,0.688912809111702,0.842643762015054
"INSC",-0.0644525783700985,0.688897440846536,0.842643762015054
"XAGE5",-0.0644542210325947,0.68888991092378,0.842643762015054
"ABL1",-0.0644599303135889,0.688863739956507,0.842643762015054
"RALA",-0.0644599303135889,0.688863739956507,0.842643762015054
"TNN",-0.0646061563722745,0.688193571381821,0.842237943994754
"HGFAC",-0.0646204673829512,0.688127995224233,0.842212635376224
"ENKUR",-0.0646215911165075,0.688122846128538,0.842212635376224
"C14orf28",-0.0646341463414634,0.688065317372981,0.842212635376224
"ZNF91",-0.0646341463414634,0.688065317372981,0.842212635376224
"HIST1H4I",-0.0646456587644535,0.68801256831982,0.842212635376224
"CTAGE9",-0.0646905215343365,0.687807024413592,0.842204436747688
"HADHB",-0.064808362369338,0.687267228762856,0.841598403574803
"TTC12",-0.064808362369338,0.687267228762856,0.841598403574803
"OR52L1",-0.0648655135122322,0.687005490621127,0.841598403574803
"STARD6",-0.0648858008430666,0.686912588316928,0.841598403574803
"C6orf10",-0.0649692656212218,0.686530423692466,0.841190347357737
"SIM1",-0.0650770688035009,0.68603693347774,0.840775942423359
"CNKSR2",-0.0650980453954603,0.685940923956517,0.840775942423359
"CTAGE15",-0.0652136254820535,0.685412003177726,0.840481176173699
"BRINP2",-0.0652166817343103,0.685398019080991,0.840481176173699
"SNX31",-0.0652264278072277,0.685353425931992,0.840481176173699
"AGBL1",-0.0652329425980679,0.685323618098985,0.840481176173699
"ADGRF2",-0.0655854142783396,0.683711618683649,0.838777467457103
"CYP21A2",-0.0655854142783396,0.683711618683649,0.838777467457103
"ZNF169",-0.065595191490419,0.683666923132063,0.838777467457103
"BAALC",-0.0658536585365854,0.6824857534526,0.837657043248975
"MFSD14B",-0.0658536585365854,0.6824857534526,0.837657043248975
"LCTL",-0.0659661478928855,0.681971920969031,0.837300298806077
"ACOT1",-0.0660278745644599,0.681690024089285,0.837063766570066
"CADPS2",-0.0660278745644599,0.681690024089285,0.837063766570066
"DNASE1",-0.0660278745644599,0.681690024089285,0.837063766570066
"FAM83G",-0.0660278745644599,0.681690024089285,0.837063766570066
"SLC39A13",-0.0660278745644599,0.681690024089285,0.837063766570066
"SOS1",-0.0661178623389482,0.681279139291904,0.836887916572381
"TBX20",-0.0661641091102073,0.681068011548278,0.836683354854888
"MRPS36",-0.0662020905923345,0.680894634810753,0.836525146009229
"PARPBP",-0.0662020905923345,0.680894634810753,0.836525146009229
"RASSF3",-0.0662020905923345,0.680894634810753,0.836525146009229
"HTR2C",-0.0662092976915674,0.680861737887437,0.836525146009229
"GAGE1",-0.0662253732885685,0.680788362661662,0.836525146009229
"PM20D2",-0.0663763066202091,0.680099586376287,0.835876835539067
"HPN",-0.0664249721329728,0.679877558519048,0.835768225442911
"ZFP42",-0.0664450781368401,0.679785836191761,0.83571023665517
"ANKRD62",-0.0665499056647858,0.679307693382128,0.835231894878111
"SACM1L",-0.0665505226480836,0.679304879544131,0.835231894878111
"FAM183A",-0.0665615157670713,0.679254744618478,0.835231894878111
"LRP2",-0.0666013996817988,0.679072862546749,0.835107370428377
"GAGE12C",-0.0666290800650098,0.678946642627313,0.835006888418394
"RWDD2B",-0.0666405331874774,0.678894420006415,0.834997405251792
"CHTF8",-0.0667247386759582,0.678510515071489,0.834634672277119
"ING4",-0.0667247386759582,0.678510515071489,0.834634672277119
"PLEKHH2",-0.0667247386759582,0.678510515071489,0.834634672277119
"COBL",-0.0667259647372983,0.678504925873323,0.834634672277119
"ACTRT1",-0.0668153104781061,0.678097674676374,0.834455148206121
"FAM231C",-0.0668153104781061,0.678097674676374,0.834455148206121
"FERD3L",-0.0668153104781061,0.678097674676374,0.834455148206121
"OR10AD1",-0.0668153104781061,0.678097674676374,0.834455148206121
"OR5I1",-0.0668153104781061,0.678097674676374,0.834455148206121
"OR8H2",-0.0668153104781061,0.678097674676374,0.834455148206121
"OR8J3",-0.0668153104781061,0.678097674676374,0.834455148206121
"TMC3",-0.0668153104781061,0.678097674676374,0.834455148206121
"VSTM2A",-0.0668153104781061,0.678097674676374,0.834455148206121
"LDHC",-0.0670015503960346,0.67724905594633,0.834341304294819
"HNRNPUL2",-0.0670731707317073,0.676922816228348,0.833994161935346
"SRSF4",-0.0670731707317073,0.676922816228348,0.833994161935346
"TRAPPC6B",-0.0670731707317073,0.676922816228348,0.833994161935346
"APBA2",-0.0670760922279185,0.67690950967836,0.833994161935346
"HAND1",-0.0671286004966535,0.676670366593434,0.833994161935346
"FAM71F2",-0.0671756508078666,0.67645610778233,0.833802492009247
"CCDC24",-0.0674216027874565,0.675336495883611,0.8326960251269
"MRPL40",-0.067595818815331,0.674543854530043,0.831882727442579
"TADA2A",-0.067595818815331,0.674543854530043,0.831882727442579
"TMEM70",-0.067595818815331,0.674543854530043,0.831882727442579
"METTL17",-0.0677700348432056,0.673751560057252,0.831178844871366
"PRAF2",-0.0677700348432056,0.673751560057252,0.831178844871366
"UHRF1",-0.0677700348432056,0.673751560057252,0.831178844871366
"PDE6H",-0.0677851469395999,0.673682850088941,0.831178844871366
"KCNH3",-0.0679142581471442,0.673095928581327,0.8307524524151
"ARMC2",-0.0679442508710802,0.672959613215103,0.830693517424632
"MT-CO2",-0.0679442508710802,0.672959613215103,0.830693517424632
"NDUFC1",-0.0679442508710802,0.672959613215103,0.830693517424632
"RAI14",-0.0679442508710802,0.672959613215103,0.830693517424632
"C19orf47",-0.0681184668989547,0.672168014752406,0.83015338657847
"RPS24",-0.0681184668989547,0.672168014752406,0.83015338657847
"DMAP1",-0.0682926829268293,0.671376765416909,0.829503836030811
"GMDS",-0.0682926829268293,0.671376765416909,0.829503836030811
"HIST1H2AH",-0.0684340353136855,0.670735032284735,0.828820135078674
"BEX2",-0.0684668989547038,0.670585865955303,0.828690399173619
"COQ4",-0.0684668989547038,0.670585865955303,0.828690399173619
"HIST1H4K",-0.0684668989547038,0.670585865955303,0.828690399173619
"KLHL9",-0.0684668989547038,0.670585865955303,0.828690399173619
"TRMT112",-0.0684668989547038,0.670585865955303,0.828690399173619
"ZDHHC17",-0.0684668989547038,0.670585865955303,0.828690399173619
"KIAA1107",-0.0685543755205765,0.670188875264304,0.828581896202668
"PASD1",-0.0685692742533717,0.670121269878706,0.828552919961419
"CCSAP",-0.0686411149825784,0.669795317113215,0.828259087259512
"COPS2",-0.0686411149825784,0.669795317113215,0.828259087259512
"ZWILCH",-0.0686411149825784,0.669795317113215,0.828259087259512
"ARID3C",-0.0686717867149674,0.669656172802775,0.828259087259512
"LCE1F",-0.0688000006224731,0.669074640071857,0.827640697204614
"TSC1",-0.068815331010453,0.669005119635207,0.827609274547405
"AUH",-0.0689895470383275,0.668215274264775,0.826795747637552
"NBPF1",-0.0689895470383275,0.668215274264775,0.826795747637552
"PGAP2",-0.0689895470383275,0.668215274264775,0.826795747637552
"MAGEA9B",-0.0689900170739415,0.668213143735418,0.826795747637552
"CHTF18",-0.0691758156519982,0.667371176265886,0.826200358964117
"ELAVL2",-0.0692247729494642,0.667149387602557,0.826076261520553
"CLNS1A",-0.0693379790940767,0.666636642815283,0.825495859962499
"HIRA",-0.0693379790940767,0.666636642815283,0.825495859962499
"FBXO8",-0.0695121951219512,0.665847858217864,0.824845801512838
"POLD1",-0.0695121951219512,0.665847858217864,0.824845801512838
"GRIN2C",-0.0695279917221986,0.66577635470407,0.824845801512838
"C15orf39",-0.0696864111498258,0.665059428691302,0.824102669449124
"IGF2R",-0.0696864111498258,0.665059428691302,0.824102669449124
"KIAA1755",-0.0696864111498258,0.665059428691302,0.824102669449124
"SGCB",-0.0696864111498258,0.665059428691302,0.824102669449124
"DEC1",-0.0698654895894356,0.664249364755579,0.823599890809797
"SEMA3D",-0.0698728012001292,0.664216298577603,0.823599890809797
"SLC4A9",-0.0699971706078676,0.663653944072389,0.823160826292908
"SPATA31A1",-0.0699971706078676,0.663653944072389,0.823160826292908
"NLRP11",-0.0700224757176601,0.663539545583629,0.823160826292908
"TRIM49D1",-0.0700337002527272,0.663488804496092,0.823160826292908
"C1orf226",-0.0700348432055749,0.663483637802207,0.823160826292908
"MICA",-0.0700348432055749,0.663483637802207,0.823160826292908
"MSI1",-0.0701330833476929,0.663039602829896,0.822888515348067
"AUP1",-0.0702090592334495,0.662696277912706,0.822516837194949
"ZNF677",-0.0702090592334495,0.662696277912706,0.822516837194949
"ASB3",-0.0702121173190939,0.662682460255708,0.822516837194949
"PRSS3",-0.0702693389042817,0.662423930541042,0.822342036464787
"HIST1H2AJ",-0.0703769788051997,0.661937713348559,0.821792823607255
"ZNF268",-0.0703832752613241,0.661909276040122,0.821792823607255
"EBF4",-0.0703955403612274,0.661853883300107,0.821792823607255
"EBAG9",-0.0705574912891986,0.661122632918263,0.821052596551717
"EPS15",-0.0705574912891986,0.661122632918263,0.821052596551717
"INSM2",-0.0707713792012714,0.660157349757674,0.820396934356026
"CHCHD5",-0.0709059233449478,0.659550425856526,0.819696994742452
"KRTCAP3",-0.0709182795223257,0.65949469836276,0.819696994742452
"SERPINB3",-0.0709458072247826,0.659370552428425,0.819639687798553
"CCDC149",-0.0710801393728223,0.65876486337883,0.819046266710198
"DPF2",-0.0710801393728223,0.65876486337883,0.819046266710198
"HMMR",-0.0710801393728223,0.65876486337883,0.819046266710198
"TRIOBP",-0.0710801393728223,0.65876486337883,0.819046266710198
"ZNF180",-0.0710801393728223,0.65876486337883,0.819046266710198
"CAPNS2",-0.0712188907659932,0.658139474196408,0.818826095211969
"ART5",-0.0712294590329881,0.658091849638006,0.818826095211969
"ATP6V0C",-0.0712543554006969,0.657979662576217,0.818775488574942
"RPS3",-0.0712543554006969,0.657979662576217,0.818775488574942
"ZEB2",-0.0712543554006969,0.657979662576217,0.818775488574942
"CETN1",-0.0713987307005146,0.657329230081162,0.818237493503153
"H2BFWT",-0.0713987307005146,0.657329230081162,0.818237493503153
"IFT80",-0.0714285714285714,0.657194824177046,0.818178770025033
"LMAN1",-0.0714285714285714,0.657194824177046,0.818178770025033
"WDR25",-0.0714285714285714,0.657194824177046,0.818178770025033
"SYT1",-0.0714563490712343,0.657069720209633,0.818178770025033
"HNRNPH1",-0.071602787456446,0.656410348908582,0.817581949085459
"SMARCD3",-0.071602787456446,0.656410348908582,0.817581949085459
"STARD10",-0.071602787456446,0.656410348908582,0.817581949085459
"CHRNA10",-0.0716930180565934,0.656004193598838,0.817396502460272
"RNF167",-0.0716930180565934,0.656004193598838,0.817396502460272
"BEX4",-0.0717770034843206,0.655626237496992,0.817039300418925
"UBE2Q2L",-0.0718081578423939,0.655486056384576,0.81691887667541
"BABAM1",-0.0719512195121951,0.654842490667342,0.81622526793546
"L3MBTL2",-0.0719512195121951,0.654842490667342,0.81622526793546
"TRAPPC3",-0.0719512195121951,0.654842490667342,0.81622526793546
"SERHL2",-0.0719637578445221,0.654786098469405,0.81622526793546
"RTL1",-0.0720178180235242,0.654542979967704,0.81622526793546
"SBSN",-0.0720819392607765,0.654254660689025,0.815980531870582
"MOG",-0.0721071627290267,0.654141257677687,0.815980531870582
"PTPN4",-0.0721254355400697,0.654059109143599,0.81595363625888
"ANKRD20A2",-0.0722632660592015,0.653439598367305,0.815343449898382
"LYNX1",-0.0723028007132108,0.65326194315952,0.815269493842051
"SP7",-0.0723637153490292,0.652988250601845,0.815159818529315
"RFPL1",-0.0724019896332542,0.652816305247211,0.814999405705606
"GAGE12E",-0.0724737362110633,0.652494034999181,0.81465128802327
"SYNM",-0.0724738675958188,0.652493444904175,0.81465128802327
"ANXA8",-0.072510998661669,0.652326684644943,0.814636095809799
"MAP1LC3B2",-0.0725711471468309,0.652056585716772,0.814430354315263
"ERLIN1",-0.0726480836236934,0.651711163630903,0.814053117495812
"NFE2L1",-0.0726480836236934,0.651711163630903,0.814053117495812
"PLEC",-0.0726480836236934,0.651711163630903,0.814053117495812
"USP53",-0.0726480836236934,0.651711163630903,0.814053117495812
"NDST3",-0.072765969018366,0.651182032309032,0.813825699139582
"NDP",-0.0728277721696028,0.650904694868754,0.813533291428007
"FIBCD1",-0.0728717498987917,0.650707376069924,0.813395060151643
"LEMD1",-0.0728954443127325,0.650601073979544,0.81331637656819
"MEMO1",-0.0729965156794425,0.650147706374942,0.812857959469977
"PECR",-0.0729965156794425,0.650147706374942,0.812857959469977
"RBM26",-0.0729965156794425,0.650147706374942,0.812857959469977
"TRIM24",-0.0729965156794425,0.650147706374942,0.812857959469977
"PRSS53",-0.0729996951779165,0.650133446374991,0.812857959469977
"IL20RB",-0.0731834825537513,0.64930937230932,0.812134585621452
"CBR1",-0.0733449477351917,0.648585727623731,0.811283567679774
"HINT1",-0.0733449477351917,0.648585727623731,0.811283567679774
"MAPK7",-0.0735191637630662,0.647805294477217,0.810577609331518
"USP17L7",-0.0735501120240247,0.64766669484468,0.810512310112832
"OCA2",-0.073594430425538,0.647468238405732,0.810372076611498
"TCP11L1",-0.0736933797909408,0.64702523310243,0.809871645277139
"AK7",-0.0737062217148495,0.646967747448274,0.809853728438688
"IL20",-0.0737320225534726,0.646852258560796,0.809763197753885
"SULT1E1",-0.0737552978506982,0.646748081432929,0.809686816577704
"CLN5",-0.0738675958188153,0.646245544212218,0.809111670818727
"RASGRF1",-0.0739064491316008,0.646071710413774,0.809002016931579
"ARCN1",-0.0740418118466899,0.645466228518308,0.808459703597178
"IGSF9",-0.0741110907311358,0.645156429086737,0.808287547801917
"CHID1",-0.0741321486830631,0.645062274434322,0.808223564394432
"HMOX2",-0.0742160278745645,0.644687286731303,0.807861644074317
"NPM3",-0.0742160278745645,0.644687286731303,0.807861644074317
"SPIN2B",-0.0742160278745645,0.644687286731303,0.807861644074317
"OSBPL6",-0.0742192604911514,0.644672836833537,0.807861644074317
"PPP4R3B",-0.0742192604911514,0.644672836833537,0.807861644074317
"USP44",-0.0743164895894509,0.644238280010795,0.807622687431335
"CERS5",-0.074390243902439,0.643908719560683,0.807317448886436
"INPP5B",-0.074390243902439,0.643908719560683,0.807317448886436
"ZFYVE27",-0.074390243902439,0.643908719560683,0.807317448886436
"DLG5",-0.0745644599303136,0.643130527714797,0.806611323754889
"SFXN4",-0.0745644599303136,0.643130527714797,0.806611323754889
"ADAM20",-0.0747340999694516,0.642373137332733,0.805823036192641
"PAWR",-0.0747386759581882,0.642352711900866,0.805823036192641
"UNKL",-0.0747386759581882,0.642352711900866,0.805823036192641
"FOXD4L6",-0.0747513345163686,0.642296210380322,0.805823036192641
"PHF5A",-0.0749128919860627,0.641575272824982,0.805199072919237
"TIMM10",-0.0750871080139373,0.640798211192101,0.804439111540696
"ARHGAP12",-0.0752613240418119,0.640021527706048,0.803679218035863
"NECAP1",-0.0752613240418119,0.640021527706048,0.803679218035863
"NEK9",-0.0752613240418119,0.640021527706048,0.803679218035863
"CASC3",-0.0754355400696864,0.639245223069509,0.802973157865336
"GUCA1B",-0.0754859755422601,0.639020553992044,0.802905999486721
"KLHL22",-0.075609756097561,0.638469297984033,0.802320844110562
"NPIPB3",-0.075609756097561,0.638469297984033,0.802320844110562
"SLK",-0.075609756097561,0.638469297984033,0.802320844110562
"OPRK1",-0.0756161246973798,0.638440940650536,0.802320844110562
